Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736612740,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,865,0,111.04754218831658,115.7757005121322,111.04754218831658,537.428833078593,499.56763005780346
1736612741,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,874,0,111.04754218831658,115.76220493239417,111.04754218831658,537.428833078593,499.57780320366135
1736612742,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,882,0,111.04754218831658,115.76480600854082,111.04754218831658,537.428833078593,499.578231292517
1736612743,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,891,0,111.04754218831658,115.74513414549598,111.04754218831658,537.428833078593,499.56902356902356
1736612744,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,900,0,111.04754218831658,115.73697785070787,111.04754218831658,537.428833078593,499.55333333333334
1736612745,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,909,0,111.04754218831658,115.72114161776156,111.04754218831658,537.428833078593,499.53685368536856
1736612746,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,918,0,111.04754218831658,115.70919878235034,111.04754218831658,537.428833078593,499.54466230936816
1736612747,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,926,0,111.04754218831658,115.69443671485372,111.04754218831658,537.428833078593,499.5399568034557
1736612748,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,935,0,111.04754218831658,115.67983964164269,111.04754218831658,537.428833078593,499.5475935828877
1736612749,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,944,0,111.04754218831658,115.66329221916978,111.04754218831658,537.428833078593,499.54237288135596
1736612750,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,953,0,111.04754218831658,115.65346727592349,111.04754218831658,537.428833078593,499.55089192025184
1736612751,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,961,0,111.04754218831658,115.63489947620194,111.04754218831658,537.428833078593,499.55150884495316
1736612752,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,970,0,111.04754218831658,115.6199735183672,111.04754218831658,537.428833078593,499.5505154639175
1736612753,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,979,0,111.04754218831658,115.61659242043632,111.04754218831658,537.428833078593,499.55056179775283
1736612754,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,140,540,540,540,988,0,111.04754218831658,115.60101069058462,111.04754218831658,537.428833078593,499.5495951417004
1736612755,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,140,540,540,540,996,0,111.04754218831658,115.60154800494033,111.04754218831658,537.428833078593,499.55823293172693
1736612756,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1005,0,111.04754218831658,115.58774537847039,111.04754218831658,537.428833078593,499.5621890547264
1736612757,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1014,0,111.04754218831658,115.58336553028812,111.04754218831658,537.428833078593,499.560157790927
1736612758,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1023,0,111.04754218831658,115.57357508861227,111.04754218831658,537.428833078593,499.5689149560117
1736612759,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1031,0,111.04754218831658,115.57382729336273,111.04754218831658,537.428833078593,499.5761396702231
1736612760,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1040,0,111.04754218831658,115.55775190421488,111.04754218831658,537.428833078593,499.5769230769231
1736612761,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1049,0,111.04754218831658,115.55532826948823,111.04754218831658,537.428833078593,499.57769304099145
1736612762,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1058,0,111.04754218831658,115.54724509745928,111.04754218831658,537.428833078593,499.58034026465026
1736612763,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1066,0,111.04754218831658,115.53241738937726,111.04754218831658,537.428833078593,499.5797373358349
1736612764,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1075,0,111.04754218831658,115.51531622207962,111.04754218831658,537.428833078593,499.5888372093023
1736612765,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1084,0,111.04754218831658,115.49838132468118,111.04754218831658,537.428833078593,499.58671586715866
1736612766,1,,Aggregated,8.800000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1093,0,111.04754218831658,115.4837797933547,111.04754218831658,537.428833078593,499.58920402561756
1736612767,1,,Aggregated,8.700000,0.000000,110,110,120,120,120,120,130,130,220,540,540,1102,0,111.04754218831658,115.46905919509736,111.04754218831658,537.428833078593,499.58348457350274
